[2025-08-11T06:19:27.871+0000] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: weather_data_pipeline.start_weather_producer manual__2025-08-11T06:19:25.366593+00:00 [queued]>
[2025-08-11T06:19:27.884+0000] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: weather_data_pipeline.start_weather_producer manual__2025-08-11T06:19:25.366593+00:00 [queued]>
[2025-08-11T06:19:27.885+0000] {taskinstance.py:2171} INFO - Starting attempt 1 of 2
[2025-08-11T06:19:27.906+0000] {taskinstance.py:2192} INFO - Executing <Task(BashOperator): start_weather_producer> on 2025-08-11 06:19:25.366593+00:00
[2025-08-11T06:19:27.910+0000] {standard_task_runner.py:60} INFO - Started process 221 to run task
[2025-08-11T06:19:27.915+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'weather_data_pipeline', 'start_weather_producer', 'manual__2025-08-11T06:19:25.366593+00:00', '--job-id', '14', '--raw', '--subdir', 'DAGS_FOLDER/data_pipeline_dag.py', '--cfg-path', '/tmp/tmpfac21vop']
[2025-08-11T06:19:27.918+0000] {standard_task_runner.py:88} INFO - Job 14: Subtask start_weather_producer
[2025-08-11T06:19:27.979+0000] {task_command.py:423} INFO - Running <TaskInstance: weather_data_pipeline.start_weather_producer manual__2025-08-11T06:19:25.366593+00:00 [running]> on host 3e2a6b15d0b2
[2025-08-11T06:19:28.082+0000] {taskinstance.py:2481} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Daniel' AIRFLOW_CTX_DAG_ID='weather_data_pipeline' AIRFLOW_CTX_TASK_ID='start_weather_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-08-11T06:19:25.366593+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-11T06:19:25.366593+00:00'
[2025-08-11T06:19:28.084+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-08-11T06:19:28.086+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python /opt/***/scripts/real_api_producer.py']
[2025-08-11T06:19:28.096+0000] {subprocess.py:86} INFO - Output:
[2025-08-11T06:21:41.341+0000] {subprocess.py:93} INFO - 🔄 Sending real Indian weather data to Kafka...
[2025-08-11T06:21:41.345+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Delhi', 'temperature': 32.5, 'windspeed': 8.6, 'temperature_f': 90.5, 'timestamp': '2025-08-11 06:19:29'}
[2025-08-11T06:21:41.371+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Mumbai', 'temperature': 28.2, 'windspeed': 10.7, 'temperature_f': 82.75999999999999, 'timestamp': '2025-08-11 06:20:25'}
[2025-08-11T06:21:41.371+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bangalore', 'temperature': 24.2, 'windspeed': 15.8, 'temperature_f': 75.56, 'timestamp': '2025-08-11 06:20:27'}
[2025-08-11T06:21:41.372+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Chennai', 'temperature': 31.4, 'windspeed': 14.4, 'temperature_f': 88.52, 'timestamp': '2025-08-11 06:20:29'}
[2025-08-11T06:21:41.373+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Kolkata', 'temperature': 32.9, 'windspeed': 6.3, 'temperature_f': 91.22, 'timestamp': '2025-08-11 06:20:31'}
[2025-08-11T06:21:41.374+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Hyderabad', 'temperature': 27.1, 'windspeed': 11.9, 'temperature_f': 80.78, 'timestamp': '2025-08-11 06:20:34'}
[2025-08-11T06:21:41.375+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ahmedabad', 'temperature': 31.5, 'windspeed': 10.3, 'temperature_f': 88.7, 'timestamp': '2025-08-11 06:20:36'}
[2025-08-11T06:21:41.376+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Pune', 'temperature': 28.6, 'windspeed': 11.9, 'temperature_f': 83.48, 'timestamp': '2025-08-11 06:20:38'}
[2025-08-11T06:21:41.376+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Jaipur', 'temperature': 32.0, 'windspeed': 15.0, 'temperature_f': 89.6, 'timestamp': '2025-08-11 06:20:40'}
[2025-08-11T06:21:41.377+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Lucknow', 'temperature': 30.7, 'windspeed': 6.0, 'temperature_f': 87.26, 'timestamp': '2025-08-11 06:20:42'}
[2025-08-11T06:21:41.378+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Kanpur', 'temperature': 30.5, 'windspeed': 7.6, 'temperature_f': 86.9, 'timestamp': '2025-08-11 06:20:44'}
[2025-08-11T06:21:41.379+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Nagpur', 'temperature': 29.4, 'windspeed': 7.9, 'temperature_f': 84.91999999999999, 'timestamp': '2025-08-11 06:20:47'}
[2025-08-11T06:21:41.380+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Indore', 'temperature': 28.4, 'windspeed': 12.6, 'temperature_f': 83.12, 'timestamp': '2025-08-11 06:20:49'}
[2025-08-11T06:21:41.381+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Surat', 'temperature': 28.0, 'windspeed': 9.6, 'temperature_f': 82.4, 'timestamp': '2025-08-11 06:20:51'}
[2025-08-11T06:21:41.381+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bhopal', 'temperature': 27.9, 'windspeed': 11.3, 'temperature_f': 82.22, 'timestamp': '2025-08-11 06:20:54'}
[2025-08-11T06:21:41.382+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Patna', 'temperature': 31.4, 'windspeed': 3.7, 'temperature_f': 88.52, 'timestamp': '2025-08-11 06:20:56'}
[2025-08-11T06:21:41.383+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ludhiana', 'temperature': 32.4, 'windspeed': 3.3, 'temperature_f': 90.32, 'timestamp': '2025-08-11 06:20:58'}
[2025-08-11T06:21:41.384+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Agra', 'temperature': 30.6, 'windspeed': 4.8, 'temperature_f': 87.08000000000001, 'timestamp': '2025-08-11 06:21:00'}
[2025-08-11T06:21:41.384+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Varanasi', 'temperature': 30.1, 'windspeed': 8.0, 'temperature_f': 86.18, 'timestamp': '2025-08-11 06:21:02'}
[2025-08-11T06:21:41.385+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Madurai', 'temperature': 30.7, 'windspeed': 5.4, 'temperature_f': 87.26, 'timestamp': '2025-08-11 06:21:04'}
[2025-08-11T06:21:41.386+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Coimbatore', 'temperature': 27.8, 'windspeed': 20.3, 'temperature_f': 82.04, 'timestamp': '2025-08-11 06:21:07'}
[2025-08-11T06:21:41.387+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Visakhapatnam', 'temperature': 34.0, 'windspeed': 5.2, 'temperature_f': 93.2, 'timestamp': '2025-08-11 06:21:09'}
[2025-08-11T06:21:41.388+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ranchi', 'temperature': 29.5, 'windspeed': 8.3, 'temperature_f': 85.1, 'timestamp': '2025-08-11 06:21:11'}
[2025-08-11T06:21:41.389+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bhubaneswar', 'temperature': 33.2, 'windspeed': 5.8, 'temperature_f': 91.76, 'timestamp': '2025-08-11 06:21:13'}
[2025-08-11T06:21:41.390+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Guwahati', 'temperature': 29.0, 'windspeed': 5.6, 'temperature_f': 84.2, 'timestamp': '2025-08-11 06:21:16'}
[2025-08-11T06:21:41.391+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Delhi', 'temperature': 32.5, 'windspeed': 8.6, 'temperature_f': 90.5, 'timestamp': '2025-08-11 06:21:18'}
[2025-08-11T06:21:41.392+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Mumbai', 'temperature': 28.2, 'windspeed': 10.7, 'temperature_f': 82.75999999999999, 'timestamp': '2025-08-11 06:21:20'}
[2025-08-11T06:21:41.393+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bangalore', 'temperature': 24.2, 'windspeed': 15.8, 'temperature_f': 75.56, 'timestamp': '2025-08-11 06:21:23'}
[2025-08-11T06:21:41.394+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Chennai', 'temperature': 31.4, 'windspeed': 14.4, 'temperature_f': 88.52, 'timestamp': '2025-08-11 06:21:25'}
[2025-08-11T06:21:41.396+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Kolkata', 'temperature': 32.9, 'windspeed': 6.3, 'temperature_f': 91.22, 'timestamp': '2025-08-11 06:21:27'}
[2025-08-11T06:21:41.397+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Hyderabad', 'temperature': 27.1, 'windspeed': 11.9, 'temperature_f': 80.78, 'timestamp': '2025-08-11 06:21:30'}
[2025-08-11T06:21:41.398+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ahmedabad', 'temperature': 31.5, 'windspeed': 10.3, 'temperature_f': 88.7, 'timestamp': '2025-08-11 06:21:32'}
[2025-08-11T06:21:41.399+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Pune', 'temperature': 28.6, 'windspeed': 11.9, 'temperature_f': 83.48, 'timestamp': '2025-08-11 06:21:34'}
[2025-08-11T06:21:41.400+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Jaipur', 'temperature': 32.0, 'windspeed': 15.0, 'temperature_f': 89.6, 'timestamp': '2025-08-11 06:21:37'}
[2025-08-11T06:21:41.400+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Lucknow', 'temperature': 30.7, 'windspeed': 6.0, 'temperature_f': 87.26, 'timestamp': '2025-08-11 06:21:39'}
[2025-08-11T06:23:54.041+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Kanpur', 'temperature': 30.5, 'windspeed': 7.6, 'temperature_f': 86.9, 'timestamp': '2025-08-11 06:21:41'}
[2025-08-11T06:23:54.043+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Nagpur', 'temperature': 29.4, 'windspeed': 7.9, 'temperature_f': 84.91999999999999, 'timestamp': '2025-08-11 06:21:43'}
[2025-08-11T06:23:54.044+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Indore', 'temperature': 28.4, 'windspeed': 12.6, 'temperature_f': 83.12, 'timestamp': '2025-08-11 06:21:45'}
[2025-08-11T06:23:54.044+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Surat', 'temperature': 28.0, 'windspeed': 9.6, 'temperature_f': 82.4, 'timestamp': '2025-08-11 06:21:47'}
[2025-08-11T06:23:54.045+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bhopal', 'temperature': 27.9, 'windspeed': 11.3, 'temperature_f': 82.22, 'timestamp': '2025-08-11 06:21:50'}
[2025-08-11T06:23:54.045+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Patna', 'temperature': 31.4, 'windspeed': 3.7, 'temperature_f': 88.52, 'timestamp': '2025-08-11 06:21:52'}
[2025-08-11T06:23:54.046+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ludhiana', 'temperature': 32.4, 'windspeed': 3.3, 'temperature_f': 90.32, 'timestamp': '2025-08-11 06:21:55'}
[2025-08-11T06:23:54.046+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Agra', 'temperature': 30.6, 'windspeed': 4.8, 'temperature_f': 87.08000000000001, 'timestamp': '2025-08-11 06:21:57'}
[2025-08-11T06:23:54.047+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Varanasi', 'temperature': 30.1, 'windspeed': 8.0, 'temperature_f': 86.18, 'timestamp': '2025-08-11 06:21:59'}
[2025-08-11T06:23:54.048+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Madurai', 'temperature': 30.7, 'windspeed': 5.4, 'temperature_f': 87.26, 'timestamp': '2025-08-11 06:22:01'}
[2025-08-11T06:23:54.048+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Coimbatore', 'temperature': 27.8, 'windspeed': 20.3, 'temperature_f': 82.04, 'timestamp': '2025-08-11 06:22:03'}
[2025-08-11T06:23:54.049+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Visakhapatnam', 'temperature': 34.0, 'windspeed': 5.2, 'temperature_f': 93.2, 'timestamp': '2025-08-11 06:22:05'}
[2025-08-11T06:23:54.049+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ranchi', 'temperature': 29.5, 'windspeed': 8.3, 'temperature_f': 85.1, 'timestamp': '2025-08-11 06:22:07'}
[2025-08-11T06:23:54.050+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bhubaneswar', 'temperature': 33.2, 'windspeed': 5.8, 'temperature_f': 91.76, 'timestamp': '2025-08-11 06:22:09'}
[2025-08-11T06:23:54.051+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Guwahati', 'temperature': 29.0, 'windspeed': 5.6, 'temperature_f': 84.2, 'timestamp': '2025-08-11 06:22:11'}
[2025-08-11T06:23:54.051+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Delhi', 'temperature': 32.5, 'windspeed': 8.6, 'temperature_f': 90.5, 'timestamp': '2025-08-11 06:22:14'}
[2025-08-11T06:23:54.052+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Mumbai', 'temperature': 28.2, 'windspeed': 10.7, 'temperature_f': 82.75999999999999, 'timestamp': '2025-08-11 06:22:16'}
[2025-08-11T06:23:54.053+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bangalore', 'temperature': 24.2, 'windspeed': 15.8, 'temperature_f': 75.56, 'timestamp': '2025-08-11 06:22:18'}
[2025-08-11T06:23:54.053+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Chennai', 'temperature': 31.4, 'windspeed': 14.4, 'temperature_f': 88.52, 'timestamp': '2025-08-11 06:22:20'}
[2025-08-11T06:23:54.054+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Kolkata', 'temperature': 32.9, 'windspeed': 6.3, 'temperature_f': 91.22, 'timestamp': '2025-08-11 06:22:23'}
[2025-08-11T06:23:54.054+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Hyderabad', 'temperature': 27.1, 'windspeed': 11.9, 'temperature_f': 80.78, 'timestamp': '2025-08-11 06:22:25'}
[2025-08-11T06:23:54.055+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ahmedabad', 'temperature': 31.5, 'windspeed': 10.3, 'temperature_f': 88.7, 'timestamp': '2025-08-11 06:22:27'}
[2025-08-11T06:23:54.055+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Pune', 'temperature': 28.6, 'windspeed': 11.9, 'temperature_f': 83.48, 'timestamp': '2025-08-11 06:22:30'}
[2025-08-11T06:23:54.056+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Jaipur', 'temperature': 32.0, 'windspeed': 15.0, 'temperature_f': 89.6, 'timestamp': '2025-08-11 06:22:32'}
[2025-08-11T06:23:54.057+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Lucknow', 'temperature': 30.7, 'windspeed': 6.0, 'temperature_f': 87.26, 'timestamp': '2025-08-11 06:22:34'}
[2025-08-11T06:23:54.057+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Kanpur', 'temperature': 30.5, 'windspeed': 7.6, 'temperature_f': 86.9, 'timestamp': '2025-08-11 06:22:36'}
[2025-08-11T06:23:54.058+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Nagpur', 'temperature': 29.4, 'windspeed': 7.9, 'temperature_f': 84.91999999999999, 'timestamp': '2025-08-11 06:22:38'}
[2025-08-11T06:23:54.058+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Indore', 'temperature': 28.4, 'windspeed': 12.6, 'temperature_f': 83.12, 'timestamp': '2025-08-11 06:22:40'}
[2025-08-11T06:23:54.059+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Surat', 'temperature': 28.0, 'windspeed': 9.6, 'temperature_f': 82.4, 'timestamp': '2025-08-11 06:22:42'}
[2025-08-11T06:23:54.059+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bhopal', 'temperature': 27.9, 'windspeed': 11.3, 'temperature_f': 82.22, 'timestamp': '2025-08-11 06:22:45'}
[2025-08-11T06:23:54.060+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Patna', 'temperature': 31.4, 'windspeed': 3.7, 'temperature_f': 88.52, 'timestamp': '2025-08-11 06:22:47'}
[2025-08-11T06:23:54.060+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ludhiana', 'temperature': 32.4, 'windspeed': 3.3, 'temperature_f': 90.32, 'timestamp': '2025-08-11 06:22:49'}
[2025-08-11T06:23:54.061+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Agra', 'temperature': 30.6, 'windspeed': 4.8, 'temperature_f': 87.08000000000001, 'timestamp': '2025-08-11 06:22:51'}
[2025-08-11T06:23:54.062+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Varanasi', 'temperature': 30.1, 'windspeed': 8.0, 'temperature_f': 86.18, 'timestamp': '2025-08-11 06:22:54'}
[2025-08-11T06:23:54.063+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Madurai', 'temperature': 30.7, 'windspeed': 5.4, 'temperature_f': 87.26, 'timestamp': '2025-08-11 06:22:56'}
[2025-08-11T06:23:54.064+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Coimbatore', 'temperature': 27.8, 'windspeed': 20.3, 'temperature_f': 82.04, 'timestamp': '2025-08-11 06:22:58'}
[2025-08-11T06:23:54.065+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Visakhapatnam', 'temperature': 34.0, 'windspeed': 5.2, 'temperature_f': 93.2, 'timestamp': '2025-08-11 06:23:01'}
[2025-08-11T06:23:54.066+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ranchi', 'temperature': 29.5, 'windspeed': 8.3, 'temperature_f': 85.1, 'timestamp': '2025-08-11 06:23:03'}
[2025-08-11T06:23:54.066+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bhubaneswar', 'temperature': 33.2, 'windspeed': 5.8, 'temperature_f': 91.76, 'timestamp': '2025-08-11 06:23:05'}
[2025-08-11T06:23:54.067+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Guwahati', 'temperature': 29.0, 'windspeed': 5.6, 'temperature_f': 84.2, 'timestamp': '2025-08-11 06:23:07'}
[2025-08-11T06:23:54.067+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Delhi', 'temperature': 32.5, 'windspeed': 8.6, 'temperature_f': 90.5, 'timestamp': '2025-08-11 06:23:09'}
[2025-08-11T06:23:54.068+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Mumbai', 'temperature': 28.2, 'windspeed': 10.7, 'temperature_f': 82.75999999999999, 'timestamp': '2025-08-11 06:23:11'}
