[2025-06-12T21:43:07.807+0000] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: weather_data_pipeline.start_kafka_producer scheduled__2025-06-12T20:00:00+00:00 [queued]>
[2025-06-12T21:43:07.859+0000] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: weather_data_pipeline.start_kafka_producer scheduled__2025-06-12T20:00:00+00:00 [queued]>
[2025-06-12T21:43:07.861+0000] {taskinstance.py:2171} INFO - Starting attempt 1 of 3
[2025-06-12T21:43:07.922+0000] {taskinstance.py:2192} INFO - Executing <Task(BashOperator): start_kafka_producer> on 2025-06-12 20:00:00+00:00
[2025-06-12T21:43:07.935+0000] {standard_task_runner.py:60} INFO - Started process 277 to run task
[2025-06-12T21:43:07.953+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'weather_data_pipeline', 'start_kafka_producer', 'scheduled__2025-06-12T20:00:00+00:00', '--job-id', '63', '--raw', '--subdir', 'DAGS_FOLDER/data_pipeline_dag.py', '--cfg-path', '/tmp/tmp2ae1c_04']
[2025-06-12T21:43:07.970+0000] {standard_task_runner.py:88} INFO - Job 63: Subtask start_kafka_producer
[2025-06-12T21:43:08.160+0000] {task_command.py:423} INFO - Running <TaskInstance: weather_data_pipeline.start_kafka_producer scheduled__2025-06-12T20:00:00+00:00 [running]> on host 860acdfc1f6c
[2025-06-12T21:43:08.526+0000] {taskinstance.py:2481} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='Daniel' AIRFLOW_CTX_DAG_ID='weather_data_pipeline' AIRFLOW_CTX_TASK_ID='start_kafka_producer' AIRFLOW_CTX_EXECUTION_DATE='2025-06-12T20:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-06-12T20:00:00+00:00'
[2025-06-12T21:43:08.529+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-06-12T21:43:08.532+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', 'python3 /opt/***/scripts/real_api_producer.py']
[2025-06-12T21:43:08.571+0000] {subprocess.py:86} INFO - Output:
[2025-06-13T12:08:09.047+0000] {subprocess.py:93} INFO - 🔄 Sending real Indian weather data to Kafka...
[2025-06-13T12:08:09.055+0000] {subprocess.py:93} INFO - ❌ Failed for Delhi: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=28.6139&longitude=77.209&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4097e0cf10>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.057+0000] {subprocess.py:93} INFO - ❌ Failed for Mumbai: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=19.076&longitude=72.8777&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4097e0cf70>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.058+0000] {subprocess.py:93} INFO - ❌ Failed for Bangalore: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=12.9716&longitude=77.5946&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4097e0cfa0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.059+0000] {subprocess.py:93} INFO - ❌ Failed for Chennai: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=13.0827&longitude=80.2707&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4097e0cfa0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.060+0000] {subprocess.py:93} INFO - ❌ Failed for Kolkata: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=22.5726&longitude=88.3639&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4097e0c1c0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.062+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Hyderabad', 'temperature': 28.9, 'windspeed': 2.3, 'temperature_f': 84.02, 'timestamp': '2025-06-13 12:04:54'}
[2025-06-13T12:08:09.094+0000] {subprocess.py:93} INFO - ❌ Failed for Delhi: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=28.6139&longitude=77.209&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f40975cfa90>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.095+0000] {subprocess.py:93} INFO - ❌ Failed for Mumbai: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=19.076&longitude=72.8777&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f40975cf5e0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.097+0000] {subprocess.py:93} INFO - ❌ Failed for Bangalore: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=12.9716&longitude=77.5946&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f40975cf250>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.099+0000] {subprocess.py:93} INFO - ❌ Failed for Chennai: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=13.0827&longitude=80.2707&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f40975cf160>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.100+0000] {subprocess.py:93} INFO - ❌ Failed for Kolkata: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=22.5726&longitude=88.3639&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f40975cfa90>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.101+0000] {subprocess.py:93} INFO - ❌ Failed for Hyderabad: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=17.385&longitude=78.4867&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f40975cfe50>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.102+0000] {subprocess.py:93} INFO - ❌ Failed for Ahmedabad: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=23.0225&longitude=72.5714&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f40975cfc10>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.102+0000] {subprocess.py:93} INFO - ❌ Failed for Pune: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=18.5204&longitude=73.8567&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f40975cf0a0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.103+0000] {subprocess.py:93} INFO - ❌ Failed for Jaipur: HTTPSConnectionPool(host='api.open-meteo.com', port=443): Max retries exceeded with url: /v1/forecast?latitude=26.9124&longitude=75.7873&current_weather=true (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f40975cfeb0>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))
[2025-06-13T12:08:09.103+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Lucknow', 'temperature': 37.2, 'windspeed': 9.4, 'temperature_f': 98.96000000000001, 'timestamp': '2025-06-13 12:08:04'}
[2025-06-13T12:08:09.104+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Kanpur', 'temperature': 38.0, 'windspeed': 11.1, 'temperature_f': 100.4, 'timestamp': '2025-06-13 12:08:06'}
[2025-06-13T12:12:22.686+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Nagpur', 'temperature': 35.0, 'windspeed': 7.2, 'temperature_f': 95.0, 'timestamp': '2025-06-13 12:08:09'}
[2025-06-13T12:12:22.689+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Indore', 'temperature': 35.9, 'windspeed': 3.8, 'temperature_f': 96.61999999999999, 'timestamp': '2025-06-13 12:08:15'}
[2025-06-13T12:12:22.690+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Surat', 'temperature': 31.0, 'windspeed': 12.2, 'temperature_f': 87.8, 'timestamp': '2025-06-13 12:08:17'}
[2025-06-13T12:12:22.690+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bhopal', 'temperature': 38.2, 'windspeed': 6.8, 'temperature_f': 100.76, 'timestamp': '2025-06-13 12:08:19'}
[2025-06-13T12:12:22.691+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Patna', 'temperature': 38.5, 'windspeed': 8.7, 'temperature_f': 101.3, 'timestamp': '2025-06-13 12:08:26'}
[2025-06-13T12:12:22.692+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ludhiana', 'temperature': 40.8, 'windspeed': 9.2, 'temperature_f': 105.44, 'timestamp': '2025-06-13 12:08:32'}
[2025-06-13T12:12:22.693+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Agra', 'temperature': 38.6, 'windspeed': 14.1, 'temperature_f': 101.48, 'timestamp': '2025-06-13 12:08:38'}
[2025-06-13T12:12:22.693+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Varanasi', 'temperature': 40.1, 'windspeed': 9.8, 'temperature_f': 104.18, 'timestamp': '2025-06-13 12:08:44'}
[2025-06-13T12:12:22.694+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Madurai', 'temperature': 31.5, 'windspeed': 28.1, 'temperature_f': 88.7, 'timestamp': '2025-06-13 12:08:51'}
[2025-06-13T12:12:22.695+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Coimbatore', 'temperature': 24.7, 'windspeed': 18.4, 'temperature_f': 76.46, 'timestamp': '2025-06-13 12:08:54'}
[2025-06-13T12:12:22.696+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Visakhapatnam', 'temperature': 29.8, 'windspeed': 8.3, 'temperature_f': 85.64, 'timestamp': '2025-06-13 12:09:00'}
[2025-06-13T12:12:22.697+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ranchi', 'temperature': 30.9, 'windspeed': 7.7, 'temperature_f': 87.61999999999999, 'timestamp': '2025-06-13 12:09:06'}
[2025-06-13T12:12:22.697+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bhubaneswar', 'temperature': 31.8, 'windspeed': 7.1, 'temperature_f': 89.24, 'timestamp': '2025-06-13 12:09:13'}
[2025-06-13T12:12:22.698+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Guwahati', 'temperature': 34.6, 'windspeed': 7.7, 'temperature_f': 94.28, 'timestamp': '2025-06-13 12:09:15'}
[2025-06-13T12:12:22.699+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Delhi', 'temperature': 36.4, 'windspeed': 11.0, 'temperature_f': 97.52, 'timestamp': '2025-06-13 12:09:17'}
[2025-06-13T12:12:22.701+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Mumbai', 'temperature': 29.7, 'windspeed': 13.0, 'temperature_f': 85.46000000000001, 'timestamp': '2025-06-13 12:09:19'}
[2025-06-13T12:12:22.702+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bangalore', 'temperature': 26.1, 'windspeed': 12.6, 'temperature_f': 78.98, 'timestamp': '2025-06-13 12:09:21'}
[2025-06-13T12:12:22.702+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Chennai', 'temperature': 31.9, 'windspeed': 8.7, 'temperature_f': 89.41999999999999, 'timestamp': '2025-06-13 12:09:28'}
[2025-06-13T12:12:22.703+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Kolkata', 'temperature': 31.1, 'windspeed': 6.5, 'temperature_f': 87.98, 'timestamp': '2025-06-13 12:09:29'}
[2025-06-13T12:12:22.704+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Hyderabad', 'temperature': 28.9, 'windspeed': 2.3, 'temperature_f': 84.02, 'timestamp': '2025-06-13 12:09:35'}
[2025-06-13T12:12:22.704+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ahmedabad', 'temperature': 38.7, 'windspeed': 11.3, 'temperature_f': 101.66, 'timestamp': '2025-06-13 12:09:37'}
[2025-06-13T12:12:22.705+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Pune', 'temperature': 27.9, 'windspeed': 8.2, 'temperature_f': 82.22, 'timestamp': '2025-06-13 12:09:39'}
[2025-06-13T12:12:22.706+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Jaipur', 'temperature': 41.2, 'windspeed': 12.9, 'temperature_f': 106.16, 'timestamp': '2025-06-13 12:09:41'}
[2025-06-13T12:12:22.707+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Lucknow', 'temperature': 37.2, 'windspeed': 9.4, 'temperature_f': 98.96000000000001, 'timestamp': '2025-06-13 12:09:52'}
[2025-06-13T12:12:22.707+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Kanpur', 'temperature': 38.0, 'windspeed': 11.1, 'temperature_f': 100.4, 'timestamp': '2025-06-13 12:09:54'}
[2025-06-13T12:12:22.708+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Nagpur', 'temperature': 35.0, 'windspeed': 7.2, 'temperature_f': 95.0, 'timestamp': '2025-06-13 12:10:00'}
[2025-06-13T12:12:22.709+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Indore', 'temperature': 35.9, 'windspeed': 3.8, 'temperature_f': 96.61999999999999, 'timestamp': '2025-06-13 12:10:02'}
[2025-06-13T12:12:22.710+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Surat', 'temperature': 31.0, 'windspeed': 12.2, 'temperature_f': 87.8, 'timestamp': '2025-06-13 12:10:04'}
[2025-06-13T12:12:22.710+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bhopal', 'temperature': 38.2, 'windspeed': 6.8, 'temperature_f': 100.76, 'timestamp': '2025-06-13 12:10:06'}
[2025-06-13T12:12:22.711+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Patna', 'temperature': 38.5, 'windspeed': 8.7, 'temperature_f': 101.3, 'timestamp': '2025-06-13 12:10:12'}
[2025-06-13T12:12:22.712+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ludhiana', 'temperature': 40.8, 'windspeed': 9.2, 'temperature_f': 105.44, 'timestamp': '2025-06-13 12:10:14'}
[2025-06-13T12:12:22.713+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Agra', 'temperature': 38.6, 'windspeed': 14.1, 'temperature_f': 101.48, 'timestamp': '2025-06-13 12:10:20'}
[2025-06-13T12:12:22.714+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Varanasi', 'temperature': 40.1, 'windspeed': 9.8, 'temperature_f': 104.18, 'timestamp': '2025-06-13 12:10:22'}
[2025-06-13T12:12:22.715+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Madurai', 'temperature': 31.5, 'windspeed': 28.1, 'temperature_f': 88.7, 'timestamp': '2025-06-13 12:10:24'}
[2025-06-13T12:12:22.716+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Coimbatore', 'temperature': 24.7, 'windspeed': 18.4, 'temperature_f': 76.46, 'timestamp': '2025-06-13 12:10:32'}
[2025-06-13T12:12:22.717+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Visakhapatnam', 'temperature': 29.8, 'windspeed': 8.3, 'temperature_f': 85.64, 'timestamp': '2025-06-13 12:10:38'}
[2025-06-13T12:12:22.718+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ranchi', 'temperature': 30.9, 'windspeed': 7.7, 'temperature_f': 87.61999999999999, 'timestamp': '2025-06-13 12:10:44'}
[2025-06-13T12:12:22.718+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bhubaneswar', 'temperature': 31.8, 'windspeed': 7.1, 'temperature_f': 89.24, 'timestamp': '2025-06-13 12:10:46'}
[2025-06-13T12:12:22.719+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Guwahati', 'temperature': 34.6, 'windspeed': 7.7, 'temperature_f': 94.28, 'timestamp': '2025-06-13 12:10:48'}
[2025-06-13T12:12:22.720+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Delhi', 'temperature': 36.4, 'windspeed': 11.0, 'temperature_f': 97.52, 'timestamp': '2025-06-13 12:10:50'}
[2025-06-13T12:12:22.721+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Mumbai', 'temperature': 29.7, 'windspeed': 13.0, 'temperature_f': 85.46000000000001, 'timestamp': '2025-06-13 12:10:51'}
[2025-06-13T12:12:22.722+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Bangalore', 'temperature': 26.1, 'windspeed': 12.6, 'temperature_f': 78.98, 'timestamp': '2025-06-13 12:10:53'}
[2025-06-13T12:12:22.722+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Chennai', 'temperature': 31.9, 'windspeed': 8.7, 'temperature_f': 89.41999999999999, 'timestamp': '2025-06-13 12:10:55'}
[2025-06-13T12:12:22.724+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Kolkata', 'temperature': 31.1, 'windspeed': 6.5, 'temperature_f': 87.98, 'timestamp': '2025-06-13 12:11:01'}
[2025-06-13T12:12:22.725+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Hyderabad', 'temperature': 28.9, 'windspeed': 2.3, 'temperature_f': 84.02, 'timestamp': '2025-06-13 12:11:04'}
[2025-06-13T12:12:22.726+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Ahmedabad', 'temperature': 38.7, 'windspeed': 11.3, 'temperature_f': 101.66, 'timestamp': '2025-06-13 12:11:12'}
[2025-06-13T12:12:22.727+0000] {subprocess.py:93} INFO - ✅ Sent: {'location': 'Pune', 'temperature': 27.9, 'windspeed': 8.2, 'temperature_f': 82.22, 'timestamp': '2025-06-13 12:11:19'}
